,model,columns,best_params,training_time,accuracy,precision,recall,f1,roc_auc,mean_fit_time,predict_time
600,RandomForestClassifier,"['EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",12.663185119628906,0.6517,0.5,0.355,0.415,0.618,0.304,0.003
601,SVC,"['EmbarkedS', 'Pclass2', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.1207427978515625,0.6517,0.5,0.355,0.415,,0.01,0.002
602,GaussianNB,"['EmbarkedS', 'Pclass3', 'EmbarkedC']",{},0.018317222595214844,0.6629,0.5217,0.387,0.444,0.675,0.001,0.0
603,KNeighborsClassifier,"['EmbarkedS', 'Pclass3', 'EmbarkedC']",{'n_neighbors': 7},0.04333925247192383,0.6067,0.4545,0.645,0.533,0.655,0.002,0.002
604,LinearDiscriminantAnalysis,"['EmbarkedS', 'Pclass3', 'EmbarkedC']",{},0.01801919937133789,0.618,0.4667,0.677,0.553,0.689,0.002,0.0
605,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Pclass3', 'EmbarkedC']",{},0.017281770706176758,0.573,0.4314,0.71,0.537,0.665,0.001,0.0
606,DecisionTreeClassifier,"['EmbarkedS', 'Pclass3', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.11782097816467285,0.6067,0.4545,0.645,0.533,0.679,0.002,0.0
607,RandomForestClassifier,"['EmbarkedS', 'Pclass3', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",12.748682022094727,0.618,0.4667,0.677,0.553,0.679,0.304,0.004
608,SVC,"['EmbarkedS', 'Pclass3', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10137271881103516,0.618,0.4667,0.677,0.553,,0.009,0.002
609,GaussianNB,"['Pclass3', 'Pclass2', 'EmbarkedC']",{},0.018103361129760742,0.573,0.4186,0.581,0.486,0.636,0.001,0.0
610,KNeighborsClassifier,"['Pclass3', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 3},0.04012155532836914,0.5618,0.375,0.387,0.381,0.521,0.002,0.001
611,LinearDiscriminantAnalysis,"['Pclass3', 'Pclass2', 'EmbarkedC']",{},0.018238067626953125,0.6966,0.5833,0.452,0.509,0.679,0.002,0.0
612,QuadraticDiscriminantAnalysis,"['Pclass3', 'Pclass2', 'EmbarkedC']",{},0.01723170280456543,0.6629,0.5161,0.516,0.516,0.675,0.002,0.0
613,DecisionTreeClassifier,"['Pclass3', 'Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11405348777770996,0.6966,0.5833,0.452,0.509,0.679,0.002,0.0
614,RandomForestClassifier,"['Pclass3', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",12.755614757537842,0.6966,0.5833,0.452,0.509,0.679,0.305,0.003
615,SVC,"['Pclass3', 'Pclass2', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.1094048023223877,0.6966,0.5833,0.452,0.509,,0.009,0.002
616,GaussianNB,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']",{},0.01777195930480957,0.573,0.4186,0.581,0.486,0.567,0.001,0.0
617,KNeighborsClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']",{'n_neighbors': 3},0.03973865509033203,0.6517,0.5,0.355,0.415,0.576,0.002,0.001
618,LinearDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']",{},0.018341541290283203,0.6629,0.5217,0.387,0.444,0.618,0.002,0.0
619,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']",{},0.01775193214416504,0.5618,0.4048,0.548,0.466,0.562,0.001,0.0
620,DecisionTreeClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.12060904502868652,0.6517,0.5,0.355,0.415,0.618,0.002,0.0
621,RandomForestClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",12.738994359970093,0.6517,0.5,0.355,0.415,0.618,0.305,0.003
622,SVC,"['EmbarkedS', 'EmbarkedQ', 'Pclass2']","{'C': 1, 'degree': 2}",0.11628580093383789,0.6517,0.5,0.355,0.415,,0.01,0.001
623,GaussianNB,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']",{},0.017798900604248047,0.618,0.4667,0.677,0.553,0.689,0.001,0.0
624,KNeighborsClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']",{'n_neighbors': 7},0.04066824913024902,0.618,0.4667,0.677,0.553,0.659,0.002,0.001
625,LinearDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']",{},0.028419017791748047,0.618,0.4667,0.677,0.553,0.689,0.002,0.0
626,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']",{},0.01764392852783203,0.573,0.4314,0.71,0.537,0.665,0.002,0.0
627,DecisionTreeClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.11778879165649414,0.6067,0.4545,0.645,0.533,0.679,0.002,0.0
628,RandomForestClassifier,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.797947645187378,0.6067,0.4545,0.645,0.533,0.679,0.306,0.003
629,SVC,"['EmbarkedS', 'EmbarkedQ', 'Pclass3']","{'C': 0.1, 'degree': 2}",0.11040735244750977,0.6067,0.4545,0.645,0.533,,0.01,0.001
630,GaussianNB,"['Pclass3', 'EmbarkedQ', 'Pclass2']",{},0.018685579299926758,0.618,0.4667,0.677,0.553,0.555,0.001,0.0
631,KNeighborsClassifier,"['Pclass3', 'EmbarkedQ', 'Pclass2']",{'n_neighbors': 9},0.0450892448425293,0.7303,0.6522,0.484,0.556,0.713,0.002,0.001
632,LinearDiscriminantAnalysis,"['Pclass3', 'EmbarkedQ', 'Pclass2']",{},0.01855325698852539,0.7303,0.6522,0.484,0.556,0.709,0.002,0.0
633,QuadraticDiscriminantAnalysis,"['Pclass3', 'EmbarkedQ', 'Pclass2']",{},0.03034353256225586,0.6067,0.4545,0.645,0.533,0.7,0.002,0.001
634,DecisionTreeClassifier,"['Pclass3', 'EmbarkedQ', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.11743545532226562,0.7191,0.6364,0.452,0.528,0.709,0.002,0.0
635,RandomForestClassifier,"['Pclass3', 'EmbarkedQ', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",12.69507622718811,0.6067,0.4545,0.645,0.533,0.7,0.304,0.004
636,SVC,"['Pclass3', 'EmbarkedQ', 'Pclass2']","{'C': 1, 'degree': 2}",0.10849833488464355,0.7191,0.6364,0.452,0.528,,0.009,0.002
637,GaussianNB,"['EmbarkedS', 'Pclass2', 'Pclass3']",{},0.018222570419311523,0.6067,0.4444,0.516,0.478,0.621,0.001,0.0
638,KNeighborsClassifier,"['EmbarkedS', 'Pclass2', 'Pclass3']",{'n_neighbors': 12},0.0402982234954834,0.618,0.4667,0.677,0.553,0.674,0.002,0.001
639,LinearDiscriminantAnalysis,"['EmbarkedS', 'Pclass2', 'Pclass3']",{},0.01854228973388672,0.7079,0.6,0.484,0.536,0.711,0.002,0.0
640,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Pclass2', 'Pclass3']",{},0.0173647403717041,0.618,0.4667,0.677,0.553,0.714,0.001,0.0
641,DecisionTreeClassifier,"['EmbarkedS', 'Pclass2', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1244351863861084,0.7079,0.6,0.484,0.536,0.711,0.002,0.0
642,RandomForestClassifier,"['EmbarkedS', 'Pclass2', 'Pclass3']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",12.82456922531128,0.7079,0.6,0.484,0.536,0.714,0.306,0.003
643,SVC,"['EmbarkedS', 'Pclass2', 'Pclass3']","{'C': 0.1, 'degree': 2}",0.09803104400634766,0.7079,0.6,0.484,0.536,,0.009,0.001
644,GaussianNB,"['Pclass1', 'Pclass2', 'Pclass3']",{},0.018410921096801758,0.618,0.4667,0.677,0.553,0.679,0.001,0.001
645,KNeighborsClassifier,"['Pclass1', 'Pclass2', 'Pclass3']",{'n_neighbors': 12},0.04079866409301758,0.7191,0.6364,0.452,0.528,0.679,0.002,0.001
646,LinearDiscriminantAnalysis,"['Pclass1', 'Pclass2', 'Pclass3']",{},0.018459081649780273,0.618,0.4667,0.677,0.553,0.679,0.001,0.0
647,QuadraticDiscriminantAnalysis,"['Pclass1', 'Pclass2', 'Pclass3']",{},0.01802968978881836,0.618,0.4667,0.677,0.553,0.679,0.002,0.0
648,DecisionTreeClassifier,"['Pclass1', 'Pclass2', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1291036605834961,0.7191,0.6364,0.452,0.528,0.679,0.002,0.0
649,RandomForestClassifier,"['Pclass1', 'Pclass2', 'Pclass3']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",12.625996589660645,0.7191,0.6364,0.452,0.528,0.679,0.303,0.003
650,SVC,"['Pclass1', 'Pclass2', 'Pclass3']","{'C': 1, 'degree': 2}",0.10979390144348145,0.7191,0.6364,0.452,0.528,,0.008,0.001
651,GaussianNB,"['Sex', 'Age', 'Fare', 'EmbarkedC']",{},0.028223752975463867,0.8315,0.7222,0.839,0.776,0.851,0.002,0.001
652,KNeighborsClassifier,"['Sex', 'Age', 'Fare', 'EmbarkedC']",{'n_neighbors': 9},0.04087996482849121,0.7528,0.6364,0.677,0.656,0.855,0.002,0.001
653,LinearDiscriminantAnalysis,"['Sex', 'Age', 'Fare', 'EmbarkedC']",{},0.019181013107299805,0.8427,0.7429,0.839,0.788,0.862,0.002,0.001
654,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'Fare', 'EmbarkedC']",{},0.01793217658996582,0.8315,0.7222,0.839,0.776,0.834,0.002,0.0
655,DecisionTreeClassifier,"['Sex', 'Age', 'Fare', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.12674665451049805,0.8539,0.7647,0.839,0.8,0.861,0.002,0.0
656,RandomForestClassifier,"['Sex', 'Age', 'Fare', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",16.27065634727478,0.809,0.6842,0.839,0.754,0.876,0.394,0.003
657,SVC,"['Sex', 'Age', 'Fare', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.09947490692138672,0.8427,0.7429,0.839,0.788,,0.012,0.001
658,GaussianNB,"['Sex', 'EmbarkedQ', 'Age', 'Fare']",{},0.017978668212890625,0.8315,0.7222,0.839,0.776,0.859,0.001,0.001
659,KNeighborsClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Fare']",{'n_neighbors': 9},0.041535139083862305,0.7753,0.6667,0.71,0.688,0.859,0.002,0.001
660,LinearDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'Fare']",{},0.024327993392944336,0.8427,0.7429,0.839,0.788,0.869,0.002,0.001
661,QuadraticDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'Fare']",{},0.01759791374206543,0.8315,0.7222,0.839,0.776,0.833,0.001,0.0
662,DecisionTreeClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.13010144233703613,0.8539,0.7647,0.839,0.8,0.879,0.002,0.001
663,RandomForestClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Fare']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",16.255911111831665,0.8427,0.7429,0.839,0.788,0.877,0.394,0.003
664,SVC,"['Sex', 'EmbarkedQ', 'Age', 'Fare']","{'C': 1, 'degree': 2}",0.10924410820007324,0.8427,0.7429,0.839,0.788,,0.012,0.001
665,GaussianNB,"['EmbarkedS', 'Sex', 'Age', 'Fare']",{},0.018436908721923828,0.8315,0.7222,0.839,0.776,0.864,0.001,0.0
666,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'Age', 'Fare']",{'n_neighbors': 9},0.040384769439697266,0.7865,0.6875,0.71,0.698,0.856,0.002,0.001
667,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'Fare']",{},0.02887582778930664,0.8427,0.7429,0.839,0.788,0.872,0.002,0.0
668,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'Fare']",{},0.0175478458404541,0.8315,0.7222,0.839,0.776,0.851,0.002,0.0
669,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'Age', 'Fare']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.13319849967956543,0.8539,0.7647,0.839,0.8,0.872,0.002,0.001
670,RandomForestClassifier,"['EmbarkedS', 'Sex', 'Age', 'Fare']","{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",16.329672813415527,0.8315,0.7353,0.806,0.769,0.882,0.393,0.008
671,SVC,"['EmbarkedS', 'Sex', 'Age', 'Fare']","{'C': 1, 'degree': 2}",0.10197854042053223,0.8427,0.7429,0.839,0.788,,0.011,0.001
672,GaussianNB,"['Sex', 'Age', 'Fare', 'Pclass2']",{},0.02013421058654785,0.8315,0.7222,0.839,0.776,0.85,0.001,0.001
673,KNeighborsClassifier,"['Sex', 'Age', 'Fare', 'Pclass2']",{'n_neighbors': 3},0.04129481315612793,0.809,0.6842,0.839,0.754,0.875,0.002,0.001
674,LinearDiscriminantAnalysis,"['Sex', 'Age', 'Fare', 'Pclass2']",{},0.019868850708007812,0.8427,0.7429,0.839,0.788,0.855,0.002,0.0
675,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'Fare', 'Pclass2']",{},0.01748204231262207,0.8315,0.7222,0.839,0.776,0.831,0.001,0.0
676,DecisionTreeClassifier,"['Sex', 'Age', 'Fare', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.1304030418395996,0.764,0.6471,0.71,0.677,0.784,0.002,0.0
677,RandomForestClassifier,"['Sex', 'Age', 'Fare', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",16.508856534957886,0.809,0.6944,0.806,0.746,0.876,0.392,0.012
678,SVC,"['Sex', 'Age', 'Fare', 'Pclass2']","{'C': 10, 'degree': 2}",0.09268999099731445,0.8652,0.8065,0.806,0.806,,0.01,0.001
679,GaussianNB,"['Pclass3', 'Sex', 'Age', 'Fare']",{},0.01802825927734375,0.8315,0.7222,0.839,0.776,0.88,0.002,0.0
680,KNeighborsClassifier,"['Pclass3', 'Sex', 'Age', 'Fare']",{'n_neighbors': 3},0.04042840003967285,0.8427,0.7429,0.839,0.788,0.901,0.002,0.001
681,LinearDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age', 'Fare']",{},0.018584728240966797,0.8652,0.7879,0.839,0.812,0.875,0.002,0.0
682,QuadraticDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age', 'Fare']",{},0.01760578155517578,0.8427,0.7576,0.806,0.781,0.871,0.001,0.0
683,DecisionTreeClassifier,"['Pclass3', 'Sex', 'Age', 'Fare']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.14022517204284668,0.764,0.6471,0.71,0.677,0.858,0.002,0.0
684,RandomForestClassifier,"['Pclass3', 'Sex', 'Age', 'Fare']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",16.121641159057617,0.8427,0.7576,0.806,0.781,0.894,0.388,0.005
685,SVC,"['Pclass3', 'Sex', 'Age', 'Fare']","{'C': 10, 'degree': 2}",0.1019744873046875,0.8652,0.8065,0.806,0.806,,0.01,0.001
686,GaussianNB,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']",{},0.01804947853088379,0.7978,0.6757,0.806,0.735,0.83,0.002,0.0
687,KNeighborsClassifier,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']",{'n_neighbors': 12},0.0450136661529541,0.809,0.7188,0.742,0.73,0.868,0.002,0.002
688,LinearDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']",{},0.030704259872436523,0.8315,0.7353,0.806,0.769,0.834,0.002,0.001
689,QuadraticDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']",{},0.017577171325683594,0.7978,0.6757,0.806,0.735,0.836,0.001,0.0
690,DecisionTreeClassifier,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1307353973388672,0.7978,0.7407,0.645,0.69,0.866,0.002,0.0
691,RandomForestClassifier,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",15.50319218635559,0.7978,0.7097,0.71,0.71,0.878,0.362,0.007
692,SVC,"['Sex', 'EmbarkedQ', 'Age', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.12119722366333008,0.8315,0.7353,0.806,0.769,,0.017,0.001
693,GaussianNB,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']",{},0.02791762351989746,0.7528,0.6,0.871,0.711,0.843,0.002,0.0
694,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']",{'n_neighbors': 12},0.04018235206604004,0.809,0.7188,0.742,0.73,0.874,0.002,0.001
695,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']",{},0.029130220413208008,0.8315,0.7353,0.806,0.769,0.834,0.002,0.0
696,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']",{},0.01716899871826172,0.7978,0.6757,0.806,0.735,0.836,0.001,0.0
697,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1298205852508545,0.7978,0.7407,0.645,0.69,0.814,0.002,0.0
698,RandomForestClassifier,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",15.093974351882935,0.7978,0.7097,0.71,0.71,0.872,0.364,0.003
699,SVC,"['EmbarkedS', 'Sex', 'Age', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.12151741981506348,0.8315,0.7353,0.806,0.769,,0.018,0.001
700,GaussianNB,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']",{},0.017859697341918945,0.809,0.6944,0.806,0.746,0.833,0.001,0.0
701,KNeighborsClassifier,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 12},0.041547536849975586,0.8652,0.8276,0.774,0.8,0.898,0.002,0.001
702,LinearDiscriminantAnalysis,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']",{},0.018395662307739258,0.8315,0.7353,0.806,0.769,0.836,0.002,0.0
703,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']",{},0.017397403717041016,0.8315,0.7353,0.806,0.769,0.835,0.001,0.0
704,DecisionTreeClassifier,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.13290762901306152,0.8539,0.7812,0.806,0.794,0.852,0.002,0.001
705,RandomForestClassifier,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",15.399157524108887,0.8427,0.7742,0.774,0.774,0.878,0.363,0.003
706,SVC,"['Sex', 'Age', 'Pclass2', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.12019729614257812,0.8315,0.7353,0.806,0.769,,0.016,0.001
707,GaussianNB,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']",{},0.02800154685974121,0.7865,0.6429,0.871,0.74,0.86,0.002,0.001
708,KNeighborsClassifier,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']",{'n_neighbors': 12},0.041290283203125,0.8427,0.8148,0.71,0.759,0.909,0.002,0.001
709,LinearDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']",{},0.01878213882446289,0.8427,0.7576,0.806,0.781,0.874,0.002,0.0
710,QuadraticDiscriminantAnalysis,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']",{},0.01779937744140625,0.7978,0.6585,0.871,0.75,0.869,0.001,0.0
711,DecisionTreeClassifier,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.1291179656982422,0.809,0.7333,0.71,0.721,0.894,0.002,0.0
712,RandomForestClassifier,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",15.34279727935791,0.8652,0.8276,0.774,0.8,0.913,0.36,0.005
713,SVC,"['Pclass3', 'Sex', 'Age', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.09932851791381836,0.8315,0.7353,0.806,0.769,,0.012,0.001
714,GaussianNB,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']",{},0.018087148666381836,0.8315,0.7353,0.806,0.769,0.839,0.002,0.0
715,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']",{'n_neighbors': 12},0.040348052978515625,0.809,0.7188,0.742,0.73,0.882,0.002,0.001
716,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']",{},0.02912282943725586,0.8315,0.7353,0.806,0.769,0.834,0.002,0.0
717,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']",{},0.02757573127746582,0.7978,0.6757,0.806,0.735,0.836,0.002,0.0
718,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1261310577392578,0.7978,0.7407,0.645,0.69,0.807,0.002,0.0
719,RandomForestClassifier,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",15.326160430908203,0.7978,0.7097,0.71,0.71,0.872,0.36,0.005
720,SVC,"['EmbarkedS', 'Sex', 'EmbarkedQ', 'Age']","{'C': 1, 'degree': 2}",0.12095761299133301,0.8315,0.7353,0.806,0.769,,0.018,0.001
721,GaussianNB,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']",{},0.018730878829956055,0.8315,0.7353,0.806,0.769,0.785,0.001,0.001
722,KNeighborsClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']",{'n_neighbors': 9},0.0409238338470459,0.8315,0.7353,0.806,0.769,0.887,0.002,0.001
723,LinearDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']",{},0.01953291893005371,0.8315,0.7353,0.806,0.769,0.791,0.001,0.0
724,QuadraticDiscriminantAnalysis,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']",{},0.01719951629638672,0.8315,0.7353,0.806,0.769,0.809,0.001,0.0
725,DecisionTreeClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.12891554832458496,0.8539,0.8214,0.742,0.78,0.865,0.002,0.0
726,RandomForestClassifier,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",15.491851806640625,0.8202,0.7419,0.742,0.742,0.889,0.359,0.011
727,SVC,"['Sex', 'EmbarkedQ', 'Age', 'Pclass2']","{'C': 10, 'degree': 2}",0.13279008865356445,0.8315,0.7353,0.806,0.769,,0.016,0.001
728,GaussianNB,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']",{},0.018220901489257812,0.8315,0.7353,0.806,0.769,0.855,0.001,0.001
729,KNeighborsClassifier,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']",{'n_neighbors': 9},0.04651665687561035,0.8202,0.7586,0.71,0.733,0.91,0.002,0.001
730,LinearDiscriminantAnalysis,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']",{},0.017840862274169922,0.8539,0.7812,0.806,0.794,0.868,0.002,0.0
731,QuadraticDiscriminantAnalysis,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']",{},0.01740241050720215,0.8202,0.7143,0.806,0.758,0.868,0.001,0.0
732,DecisionTreeClassifier,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.12624454498291016,0.8202,0.7586,0.71,0.733,0.906,0.002,0.0
733,RandomForestClassifier,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",14.895951986312866,0.8427,0.7931,0.742,0.767,0.886,0.355,0.003
734,SVC,"['Pclass3', 'Sex', 'EmbarkedQ', 'Age']","{'C': 10, 'degree': 2}",0.11812090873718262,0.8427,0.8696,0.645,0.741,,0.015,0.001
735,GaussianNB,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']",{},0.0195162296295166,0.8315,0.7353,0.806,0.769,0.829,0.002,0.001
736,KNeighborsClassifier,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']",{'n_neighbors': 9},0.04029583930969238,0.8315,0.7353,0.806,0.769,0.887,0.002,0.001
737,LinearDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']",{},0.019686222076416016,0.8315,0.7353,0.806,0.769,0.832,0.002,0.0
738,QuadraticDiscriminantAnalysis,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']",{},0.017456769943237305,0.8315,0.7353,0.806,0.769,0.826,0.001,0.0
739,DecisionTreeClassifier,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.1282954216003418,0.8652,0.8065,0.806,0.806,0.88,0.002,0.0
740,RandomForestClassifier,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",15.375866651535034,0.8315,0.75,0.774,0.762,0.888,0.362,0.005
741,SVC,"['EmbarkedS', 'Sex', 'Age', 'Pclass2']","{'C': 0.1, 'degree': 2}",0.11802792549133301,0.8315,0.7353,0.806,0.769,,0.016,0.001
742,GaussianNB,"['EmbarkedS', 'Sex', 'Pclass3', 'Age']",{},0.018300294876098633,0.8315,0.7353,0.806,0.769,0.882,0.001,0.001
